lat,lon
76.81,80.28
76.81,81.53
76.81,82.79
76.81,84.04
76.81,85.3
76.81,86.55
76.81,87.8
76.81,89.06
76.81,90.31
76.81,91.57
76.81,92.82
76.81,94.08
76.81,95.33
76.81,96.59
76.81,97.84
76.81,99.09
76.81,100.35
76.81,101.6
76.81,102.86
76.81,104.11
76.81,105.37
76.81,106.62
76.81,107.87
76.81,109.13
76.81,110.38
76.81,111.64
76.81,112.89
76.81,114.15
76.81,115.4
76.81,116.66
76.81,117.91
76.81,119.16
76.81,120.42
76.81,121.67
76.81,122.93
76.81,124.18
76.81,125.44
76.81,126.69
76.81,127.94
76.81,129.2
76.81,130.45
76.81,131.71
76.81,132.96
76.81,134.22
76.81,135.47
76.81,136.72
76.81,137.98
76.81,139.23
76.81,140.49
76.81,141.74
76.81,143.0
76.81,144.25
76.81,145.51
76.81,146.76
76.81,148.01
76.81,149.27
76.81,150.52
76.81,151.78
76.81,153.03
76.81,154.29
76.81,155.54
76.81,156.79
76.81,158.05
76.81,159.3
76.81,160.56
76.81,161.81
76.81,163.07
76.81,164.32
76.81,165.57
76.81,166.83
76.81,168.08
76.81,169.34
76.81,170.59
76.81,171.85
76.81,173.1
76.81,174.36
76.81,175.61
76.81,176.86
76.81,178.12
76.81,179.37
76.81,180.63
76.81,181.88
76.81,183.14
76.81,184.39
76.81,185.64
76.81,186.9
76.81,188.15
76.81,189.41
76.81,190.66
76.81,191.92
76.81,193.17
76.81,194.43
76.81,195.68
76.81,196.93
76.81,198.19
76.81,199.44
76.81,200.7
76.81,201.95
76.81,203.21
76.81,204.46
76.81,205.71
76.81,206.97
76.81,208.22
76.81,209.48
76.81,210.73
76.81,211.99
76.81,213.24
76.81,214.49
76.81,215.75
76.81,217.0
76.81,218.26
76.81,219.51
76.81,220.77
76.81,222.02
76.81,223.28
76.81,224.53
76.81,225.78
76.81,227.04
76.81,228.29
76.81,229.55
76.81,230.8
76.81,232.06
76.81,233.31
76.81,234.56
76.81,235.82
76.81,237.07
76.81,238.33
76.81,239.58
76.81,240.84
76.81,242.09
76.81,243.34
76.81,244.6
76.81,245.85
76.81,247.11
76.81,248.36
76.81,249.62
76.81,250.87
76.81,252.13
76.81,253.38
76.81,254.63
76.81,255.89
76.81,257.14
76.81,258.4
76.81,259.65
76.81,260.91
76.81,262.16
76.81,263.41
76.81,264.67
76.81,265.92
76.81,267.18
76.81,268.43
76.81,269.69
76.81,270.94
76.81,272.2
76.81,273.45
76.81,274.7
76.81,275.96
76.81,277.21
76.81,278.47
76.81,279.72
76.81,280.98
76.81,282.23
76.81,283.48
76.81,284.74
76.81,285.99
76.81,287.25
76.81,288.5
76.81,289.76
76.81,291.01
76.81,292.26
76.81,293.52
76.81,294.77
76.81,296.03
76.81,297.28
76.81,298.54
76.81,299.79
76.81,301.05
76.81,302.3
76.81,303.55
76.81,304.81
76.81,306.06
76.81,307.32
76.81,308.57
76.81,309.83
76.81,311.08
76.81,312.33
76.81,313.59
76.81,314.84
76.81,316.1
76.81,317.35
76.81,318.61
76.81,319.86
76.81,321.11
76.81,322.37
76.81,323.62
76.81,324.88
76.81,326.13
76.81,327.39
76.81,328.64
76.81,329.9
76.81,331.15
76.81,332.4
76.81,333.66
76.81,334.91
76.81,336.17
76.81,337.42
76.81,338.68
76.81,339.93
76.81,341.18
76.81,342.44
76.81,343.69
76.81,344.95
76.81,346.2
76.81,347.46
76.81,348.71
76.81,349.97
76.81,351.22
76.81,352.47
76.81,353.73
76.81,354.98
76.81,356.24
76.81,357.49
76.81,358.75
76.81,360.0
77.75,0.0
77.75,1.25
77.75,2.51
77.75,3.76
77.75,5.02
77.75,6.27
77.75,7.53
77.75,8.78
77.75,10.03
77.75,11.29
77.75,12.54
77.75,13.8
77.75,15.05
77.75,16.31
77.75,17.56
77.75,18.82
77.75,20.07
77.75,21.32
77.75,22.58
77.75,23.83
77.75,25.09
77.75,26.34
77.75,27.6
77.75,28.85
77.75,30.1
77.75,31.36
77.75,32.61
77.75,33.87
77.75,35.12
77.75,36.38
77.75,37.63
77.75,38.89
77.75,40.14
77.75,41.39
77.75,42.65
77.75,43.9
77.75,45.16
77.75,46.41
77.75,47.67
77.75,48.92
77.75,50.17
77.75,51.43
77.75,52.68
77.75,53.94
77.75,55.19
77.75,56.45
77.75,57.7
77.75,58.95
77.75,60.21
77.75,61.46
77.75,62.72
77.75,63.97
77.75,65.23
77.75,66.48
77.75,67.74
77.75,68.99
77.75,70.24
77.75,71.5
77.75,72.75
77.75,74.01
77.75,75.26
77.75,76.52
77.75,77.77
77.75,79.02
77.75,80.28
77.75,81.53
77.75,82.79
77.75,84.04
77.75,85.3
77.75,86.55
77.75,87.8
77.75,89.06
77.75,90.31
77.75,91.57
77.75,92.82
77.75,94.08
77.75,95.33
77.75,96.59
77.75,97.84
77.75,99.09
77.75,100.35
77.75,101.6
77.75,102.86
77.75,104.11
77.75,105.37
77.75,106.62
77.75,107.87
77.75,109.13
77.75,110.38
77.75,111.64
77.75,112.89
77.75,114.15
77.75,115.4
77.75,116.66
77.75,117.91
77.75,119.16
77.75,120.42
77.75,121.67
77.75,122.93
77.75,124.18
77.75,125.44
77.75,126.69
77.75,127.94
77.75,129.2
77.75,130.45
77.75,131.71
77.75,132.96
77.75,134.22
77.75,135.47
77.75,136.72
77.75,137.98
77.75,139.23
77.75,140.49
77.75,141.74
77.75,143.0
77.75,144.25
77.75,145.51
77.75,146.76
77.75,148.01
77.75,149.27
77.75,150.52
77.75,151.78
77.75,153.03
77.75,154.29
77.75,155.54
77.75,156.79
77.75,158.05
77.75,159.3
77.75,160.56
77.75,161.81
77.75,163.07
77.75,164.32
77.75,165.57
77.75,166.83
77.75,168.08
77.75,169.34
77.75,170.59
77.75,171.85
77.75,173.1
77.75,174.36
77.75,175.61
77.75,176.86
77.75,178.12
77.75,179.37
77.75,180.63
77.75,181.88
77.75,183.14
77.75,184.39
77.75,185.64
77.75,186.9
77.75,188.15
77.75,189.41
77.75,190.66
77.75,191.92
77.75,193.17
77.75,194.43
77.75,195.68
77.75,196.93
77.75,198.19
77.75,199.44
77.75,200.7
77.75,201.95
77.75,203.21
77.75,204.46
77.75,205.71
77.75,206.97
77.75,208.22
77.75,209.48
77.75,210.73
77.75,211.99
77.75,213.24
77.75,214.49
77.75,215.75
77.75,217.0
77.75,218.26
77.75,219.51
77.75,220.77
77.75,222.02
77.75,223.28
77.75,224.53
77.75,225.78
77.75,227.04
77.75,228.29
77.75,229.55
77.75,230.8
77.75,232.06
77.75,233.31
77.75,234.56
77.75,235.82
77.75,237.07
77.75,238.33
77.75,239.58
77.75,240.84
77.75,242.09
77.75,243.34
77.75,244.6
77.75,245.85
77.75,247.11
77.75,248.36
77.75,249.62
77.75,250.87
77.75,252.13
77.75,253.38
77.75,254.63
77.75,255.89
77.75,257.14
77.75,258.4
77.75,259.65
77.75,260.91
77.75,262.16
77.75,263.41
77.75,264.67
77.75,265.92
77.75,267.18
77.75,268.43
77.75,269.69
77.75,270.94
77.75,272.2
77.75,273.45
77.75,274.7
77.75,275.96
77.75,277.21
77.75,278.47
77.75,279.72
77.75,280.98
77.75,282.23
77.75,283.48
77.75,284.74
77.75,285.99
77.75,287.25
77.75,288.5
77.75,289.76
77.75,291.01
77.75,292.26
77.75,293.52
77.75,294.77
77.75,296.03
77.75,297.28
77.75,298.54
77.75,299.79
77.75,301.05
77.75,302.3
77.75,303.55
77.75,304.81
77.75,306.06
77.75,307.32
77.75,308.57
77.75,309.83
77.75,311.08
77.75,312.33
77.75,313.59
77.75,314.84
77.75,316.1
77.75,317.35
77.75,318.61
77.75,319.86
77.75,321.11
77.75,322.37
77.75,323.62
77.75,324.88
77.75,326.13
77.75,327.39
77.75,328.64
77.75,329.9
77.75,331.15
77.75,332.4
77.75,333.66
77.75,334.91
77.75,336.17
77.75,337.42
77.75,338.68
77.75,339.93
77.75,341.18
77.75,342.44
77.75,343.69
77.75,344.95
77.75,346.2
77.75,347.46
77.75,348.71
77.75,349.97
77.75,351.22
77.75,352.47
77.75,353.73
77.75,354.98
77.75,356.24
77.75,357.49
77.75,358.75
77.75,360.0
78.69,0.0
78.69,1.25
78.69,2.51
78.69,3.76
78.69,5.02
78.69,6.27
78.69,7.53
78.69,8.78
78.69,10.03
78.69,11.29
78.69,12.54
78.69,13.8
78.69,15.05
78.69,16.31
78.69,17.56
78.69,18.82
78.69,20.07
78.69,21.32
78.69,22.58
78.69,23.83
78.69,25.09
78.69,26.34
78.69,27.6
78.69,28.85
78.69,30.1
78.69,31.36
78.69,32.61
78.69,33.87
78.69,35.12
78.69,36.38
78.69,37.63
78.69,38.89
78.69,40.14
78.69,41.39
78.69,42.65
78.69,43.9
78.69,45.16
78.69,46.41
78.69,47.67
78.69,48.92
78.69,50.17
78.69,51.43
78.69,52.68
78.69,53.94
78.69,55.19
78.69,56.45
78.69,57.7
78.69,58.95
78.69,60.21
78.69,61.46
78.69,62.72
78.69,63.97
78.69,65.23
78.69,66.48
78.69,67.74
78.69,68.99
78.69,70.24
78.69,71.5
78.69,72.75
78.69,74.01
78.69,75.26
78.69,76.52
78.69,77.77
78.69,79.02
78.69,80.28
78.69,81.53
78.69,82.79
78.69,84.04
78.69,85.3
78.69,86.55
78.69,87.8
78.69,89.06
78.69,90.31
78.69,91.57
78.69,92.82
78.69,94.08
78.69,95.33
78.69,96.59
78.69,97.84
78.69,99.09
78.69,100.35
78.69,101.6
78.69,102.86
78.69,104.11
78.69,105.37
78.69,106.62
78.69,107.87
78.69,109.13
78.69,110.38
78.69,111.64
78.69,112.89
78.69,114.15
78.69,115.4
78.69,116.66
78.69,117.91
78.69,119.16
78.69,120.42
78.69,121.67
78.69,122.93
78.69,124.18
78.69,125.44
78.69,126.69
78.69,127.94
78.69,129.2
78.69,130.45
78.69,131.71
78.69,132.96
78.69,134.22
78.69,135.47
78.69,136.72
78.69,137.98
78.69,139.23
78.69,140.49
78.69,141.74
78.69,143.0
78.69,144.25
78.69,145.51
78.69,146.76
78.69,148.01
78.69,149.27
78.69,150.52
78.69,151.78
78.69,153.03
78.69,154.29
78.69,155.54
78.69,156.79
78.69,158.05
78.69,159.3
78.69,160.56
78.69,161.81
78.69,163.07
78.69,164.32
78.69,165.57
78.69,166.83
78.69,168.08
78.69,169.34
78.69,170.59
78.69,171.85
78.69,173.1
78.69,174.36
78.69,175.61
78.69,176.86
78.69,178.12
78.69,179.37
78.69,180.63
78.69,181.88
78.69,183.14
78.69,184.39
78.69,185.64
78.69,186.9
78.69,188.15
78.69,189.41
78.69,190.66
78.69,191.92
78.69,193.17
78.69,194.43
78.69,195.68
78.69,196.93
78.69,198.19
78.69,199.44
78.69,200.7
78.69,201.95
78.69,203.21
78.69,204.46
78.69,205.71
78.69,206.97
78.69,208.22
78.69,209.48
78.69,210.73
78.69,211.99
78.69,213.24
78.69,214.49
78.69,215.75
78.69,217.0
78.69,218.26
78.69,219.51
78.69,220.77
78.69,222.02
78.69,223.28
78.69,224.53
78.69,225.78
78.69,227.04
78.69,228.29
78.69,229.55
78.69,230.8
78.69,232.06
78.69,233.31
78.69,234.56
78.69,235.82
78.69,237.07
78.69,238.33
78.69,239.58
78.69,240.84
78.69,242.09
78.69,243.34
78.69,244.6
78.69,245.85
78.69,247.11
78.69,248.36
78.69,249.62
78.69,250.87
78.69,252.13
78.69,253.38
78.69,254.63
78.69,255.89
78.69,257.14
78.69,258.4
78.69,259.65
78.69,260.91
78.69,262.16
78.69,263.41
78.69,264.67
78.69,265.92
78.69,267.18
78.69,268.43
78.69,269.69
78.69,270.94
78.69,272.2
78.69,273.45
78.69,274.7
78.69,275.96
78.69,277.21
78.69,278.47
78.69,279.72
78.69,280.98
78.69,282.23
78.69,283.48
78.69,284.74
78.69,285.99
78.69,287.25
78.69,288.5
78.69,289.76
78.69,291.01
78.69,292.26
78.69,293.52
78.69,294.77
78.69,296.03
78.69,297.28
78.69,298.54
78.69,299.79
78.69,301.05
78.69,302.3
78.69,303.55
78.69,304.81
78.69,306.06
78.69,307.32
78.69,308.57
78.69,309.83
78.69,311.08
78.69,312.33
78.69,313.59
78.69,314.84
78.69,316.1
78.69,317.35
78.69,318.61
78.69,319.86
78.69,321.11
78.69,322.37
78.69,323.62
78.69,324.88
78.69,326.13
78.69,327.39
78.69,328.64
78.69,329.9
78.69,331.15
78.69,332.4
78.69,333.66
78.69,334.91
78.69,336.17
78.69,337.42
78.69,338.68
78.69,339.93
78.69,341.18
78.69,342.44
78.69,343.69
78.69,344.95
78.69,346.2
78.69,347.46
78.69,348.71
78.69,349.97
78.69,351.22
78.69,352.47
78.69,353.73
78.69,354.98
78.69,356.24
78.69,357.49
78.69,358.75
78.69,360.0
79.63,0.0
79.63,1.25
79.63,2.51
79.63,3.76
79.63,5.02
79.63,6.27
79.63,7.53
79.63,8.78
79.63,10.03
79.63,11.29
79.63,12.54
79.63,13.8
79.63,15.05
79.63,16.31
79.63,17.56
79.63,18.82
79.63,20.07
79.63,21.32
79.63,22.58
79.63,23.83
79.63,25.09
79.63,26.34
79.63,27.6
79.63,28.85
79.63,30.1
79.63,31.36
79.63,32.61
79.63,33.87
79.63,35.12
79.63,36.38
79.63,37.63
79.63,38.89
79.63,40.14
79.63,41.39
79.63,42.65
79.63,43.9
79.63,45.16
79.63,46.41
79.63,47.67
79.63,48.92
79.63,50.17
79.63,51.43
79.63,52.68
79.63,53.94
79.63,55.19
79.63,56.45
79.63,57.7
79.63,58.95
79.63,60.21
79.63,61.46
79.63,62.72
79.63,63.97
79.63,65.23
79.63,66.48
79.63,67.74
79.63,68.99
79.63,70.24
79.63,71.5
79.63,72.75
79.63,74.01
79.63,75.26
79.63,76.52
79.63,77.77
79.63,79.02
79.63,80.28
79.63,81.53
79.63,82.79
79.63,84.04
79.63,85.3
79.63,86.55
79.63,87.8
79.63,89.06
79.63,90.31
79.63,91.57
79.63,92.82
79.63,94.08
79.63,95.33
79.63,96.59
79.63,97.84
79.63,99.09
79.63,100.35
79.63,101.6
79.63,102.86
79.63,104.11
79.63,105.37
79.63,106.62
79.63,107.87
79.63,109.13
79.63,110.38
79.63,111.64
79.63,112.89
79.63,114.15
79.63,115.4
79.63,116.66
79.63,117.91
79.63,119.16
79.63,120.42
79.63,121.67
79.63,122.93
79.63,124.18
79.63,125.44
79.63,126.69
79.63,127.94
79.63,129.2
79.63,130.45
79.63,131.71
79.63,132.96
79.63,134.22
79.63,135.47
79.63,136.72
79.63,137.98
79.63,139.23
79.63,140.49
79.63,141.74
79.63,143.0
79.63,144.25
79.63,145.51
79.63,146.76
79.63,148.01
79.63,149.27
79.63,150.52
79.63,151.78
79.63,153.03
79.63,154.29
79.63,155.54
79.63,156.79
79.63,158.05
79.63,159.3
79.63,160.56
79.63,161.81
79.63,163.07
79.63,164.32
79.63,165.57
79.63,166.83
79.63,168.08
79.63,169.34
79.63,170.59
79.63,171.85
79.63,173.1
79.63,174.36
79.63,175.61
79.63,176.86
79.63,178.12
79.63,179.37
79.63,180.63
79.63,181.88
79.63,183.14
79.63,184.39
79.63,185.64
79.63,186.9
79.63,188.15
79.63,189.41
79.63,190.66
79.63,191.92
79.63,193.17
79.63,194.43
79.63,195.68
79.63,196.93
79.63,198.19
79.63,199.44
79.63,200.7
79.63,201.95
79.63,203.21
79.63,204.46
79.63,205.71
79.63,206.97
79.63,208.22
79.63,209.48
79.63,210.73
79.63,211.99
79.63,213.24
79.63,214.49
79.63,215.75
79.63,217.0
79.63,218.26
79.63,219.51
79.63,220.77
79.63,222.02
79.63,223.28
79.63,224.53
79.63,225.78
79.63,227.04
79.63,228.29
79.63,229.55
79.63,230.8
79.63,232.06
79.63,233.31
79.63,234.56
79.63,235.82
79.63,237.07
79.63,238.33
79.63,239.58
79.63,240.84
79.63,242.09
79.63,243.34
79.63,244.6
79.63,245.85
79.63,247.11
79.63,248.36
79.63,249.62
79.63,250.87
79.63,252.13
79.63,253.38
79.63,254.63
79.63,255.89
79.63,257.14
79.63,258.4
79.63,259.65
79.63,260.91
79.63,262.16
79.63,263.41
79.63,264.67
79.63,265.92
79.63,267.18
79.63,268.43
79.63,269.69
79.63,270.94
79.63,272.2
79.63,273.45
79.63,274.7
79.63,275.96
79.63,277.21
79.63,278.47
79.63,279.72
79.63,280.98
79.63,282.23
79.63,283.48
79.63,284.74
79.63,285.99
79.63,287.25
79.63,288.5
79.63,289.76
79.63,291.01
79.63,292.26
79.63,293.52
79.63,294.77
79.63,296.03
79.63,297.28
79.63,298.54
79.63,299.79
79.63,301.05
79.63,302.3
79.63,303.55
79.63,304.81
79.63,306.06
79.63,307.32
79.63,308.57
79.63,309.83
79.63,311.08
79.63,312.33
79.63,313.59
79.63,314.84
79.63,316.1
79.63,317.35
79.63,318.61
79.63,319.86
79.63,321.11
79.63,322.37
79.63,323.62
79.63,324.88
79.63,326.13
79.63,327.39
79.63,328.64
79.63,329.9
79.63,331.15
79.63,332.4
79.63,333.66
79.63,334.91
79.63,336.17
79.63,337.42
79.63,338.68
79.63,339.93
79.63,341.18
79.63,342.44
79.63,343.69
79.63,344.95
79.63,346.2
79.63,347.46
79.63,348.71
79.63,349.97
79.63,351.22
79.63,352.47
79.63,353.73
79.63,354.98
79.63,356.24
79.63,357.49
79.63,358.75
79.63,360.0
80.58,0.0
80.58,1.25
80.58,2.51
80.58,3.76
80.58,5.02
80.58,6.27
80.58,7.53
80.58,8.78
80.58,10.03
80.58,11.29
80.58,12.54
80.58,13.8
80.58,15.05
80.58,16.31
80.58,17.56
80.58,18.82
80.58,20.07
80.58,21.32
80.58,22.58
80.58,23.83
80.58,25.09
80.58,26.34
80.58,27.6
80.58,28.85
80.58,30.1
80.58,31.36
80.58,32.61
80.58,33.87
80.58,35.12
80.58,36.38
80.58,37.63
80.58,38.89
80.58,40.14
80.58,41.39
80.58,42.65
80.58,43.9
80.58,45.16
80.58,46.41
80.58,47.67
80.58,48.92
80.58,50.17
80.58,51.43
80.58,52.68
80.58,53.94
80.58,55.19
80.58,56.45
80.58,57.7
80.58,58.95
80.58,60.21
80.58,61.46
80.58,62.72
80.58,63.97
80.58,65.23
80.58,66.48
80.58,67.74
80.58,68.99
80.58,70.24
80.58,71.5
80.58,72.75
80.58,74.01
80.58,75.26
80.58,76.52
80.58,77.77
80.58,79.02
80.58,80.28
80.58,81.53
80.58,82.79
80.58,84.04
80.58,85.3
80.58,86.55
80.58,87.8
80.58,89.06
80.58,90.31
80.58,91.57
80.58,92.82
80.58,94.08
80.58,95.33
80.58,96.59
80.58,97.84
80.58,99.09
80.58,100.35
80.58,101.6
80.58,102.86
80.58,104.11
80.58,105.37
80.58,106.62
80.58,107.87
80.58,109.13
80.58,110.38
80.58,111.64
80.58,112.89
80.58,114.15
80.58,115.4
80.58,116.66
80.58,117.91
80.58,119.16
80.58,120.42
80.58,121.67
80.58,122.93
80.58,124.18
80.58,125.44
80.58,126.69
80.58,127.94
80.58,129.2
80.58,130.45
80.58,131.71
80.58,132.96
80.58,134.22
80.58,135.47
80.58,136.72
80.58,137.98
80.58,139.23
80.58,140.49
80.58,141.74
80.58,143.0
80.58,144.25
80.58,145.51
80.58,146.76
80.58,148.01
80.58,149.27
80.58,150.52
80.58,151.78
80.58,153.03
80.58,154.29
80.58,155.54
80.58,156.79
80.58,158.05
80.58,159.3
80.58,160.56
80.58,161.81
80.58,163.07
80.58,164.32
80.58,165.57
80.58,166.83
80.58,168.08
80.58,169.34
80.58,170.59
80.58,171.85
80.58,173.1
80.58,174.36
80.58,175.61
80.58,176.86
80.58,178.12
80.58,179.37
80.58,180.63
80.58,181.88
80.58,183.14
80.58,184.39
80.58,185.64
80.58,186.9
80.58,188.15
80.58,189.41
80.58,190.66
80.58,191.92
80.58,193.17
80.58,194.43
80.58,195.68
80.58,196.93
80.58,198.19
80.58,199.44
80.58,200.7
80.58,201.95
80.58,203.21
80.58,204.46
80.58,205.71
80.58,206.97
80.58,208.22
80.58,209.48
80.58,210.73
80.58,211.99
80.58,213.24
80.58,214.49
80.58,215.75
80.58,217.0
80.58,218.26
80.58,219.51
80.58,220.77
80.58,222.02
80.58,223.28
80.58,224.53
80.58,225.78
80.58,227.04
80.58,228.29
80.58,229.55
80.58,230.8
80.58,232.06
80.58,233.31
80.58,234.56
80.58,235.82
80.58,237.07
80.58,238.33
80.58,239.58
80.58,240.84
80.58,242.09
80.58,243.34
80.58,244.6
80.58,245.85
80.58,247.11
80.58,248.36
80.58,249.62
80.58,250.87
80.58,252.13
80.58,253.38
80.58,254.63
80.58,255.89
80.58,257.14
80.58,258.4
80.58,259.65
80.58,260.91
80.58,262.16
80.58,263.41
80.58,264.67
80.58,265.92
80.58,267.18
80.58,268.43
80.58,269.69
80.58,270.94
80.58,272.2
80.58,273.45
80.58,274.7
80.58,275.96
80.58,277.21
80.58,278.47
80.58,279.72
80.58,280.98
80.58,282.23
80.58,283.48
80.58,284.74
80.58,285.99
80.58,287.25
80.58,288.5
80.58,289.76
80.58,291.01
80.58,292.26
80.58,293.52
80.58,294.77
80.58,296.03
80.58,297.28
80.58,298.54
80.58,299.79
80.58,301.05
80.58,302.3
80.58,303.55
80.58,304.81
80.58,306.06
80.58,307.32
80.58,308.57
80.58,309.83
80.58,311.08
80.58,312.33
80.58,313.59
80.58,314.84
80.58,316.1
80.58,317.35
80.58,318.61
80.58,319.86
80.58,321.11
80.58,322.37
80.58,323.62
80.58,324.88
80.58,326.13
80.58,327.39
80.58,328.64
80.58,329.9
80.58,331.15
80.58,332.4
80.58,333.66
80.58,334.91
80.58,336.17
80.58,337.42
80.58,338.68
80.58,339.93
80.58,341.18
80.58,342.44
80.58,343.69
80.58,344.95
80.58,346.2
80.58,347.46
80.58,348.71
80.58,349.97
80.58,351.22
80.58,352.47
80.58,353.73
80.58,354.98
80.58,356.24
80.58,357.49
80.58,358.75
80.58,360.0
81.52,0.0
81.52,1.25
81.52,2.51
81.52,3.76
81.52,5.02
81.52,6.27
81.52,7.53
81.52,8.78
81.52,10.03
81.52,11.29
81.52,12.54
81.52,13.8
81.52,15.05
81.52,16.31
81.52,17.56
81.52,18.82
81.52,20.07
81.52,21.32
81.52,22.58
81.52,23.83
81.52,25.09
81.52,26.34
81.52,27.6
81.52,28.85
81.52,30.1
81.52,31.36
81.52,32.61
81.52,33.87
81.52,35.12
81.52,36.38
81.52,37.63
81.52,38.89
81.52,40.14
81.52,41.39
81.52,42.65
81.52,43.9
81.52,45.16
81.52,46.41
81.52,47.67
81.52,48.92
81.52,50.17
81.52,51.43
81.52,52.68
81.52,53.94
81.52,55.19
81.52,56.45
81.52,57.7
81.52,58.95
81.52,60.21
81.52,61.46
81.52,62.72
81.52,63.97
81.52,65.23
81.52,66.48
81.52,67.74
81.52,68.99
81.52,70.24
81.52,71.5
81.52,72.75
81.52,74.01
81.52,75.26
81.52,76.52
81.52,77.77
81.52,79.02
81.52,80.28
81.52,81.53
81.52,82.79
81.52,84.04
81.52,85.3
81.52,86.55
81.52,87.8
81.52,89.06
81.52,90.31
81.52,91.57
81.52,92.82
81.52,94.08
81.52,95.33
81.52,96.59
81.52,97.84
81.52,99.09
81.52,100.35
81.52,101.6
81.52,102.86
81.52,104.11
81.52,105.37
81.52,106.62
81.52,107.87
81.52,109.13
81.52,110.38
81.52,111.64
81.52,112.89
81.52,114.15
81.52,115.4
81.52,116.66
81.52,117.91
81.52,119.16
81.52,120.42
81.52,121.67
81.52,122.93
81.52,124.18
81.52,125.44
81.52,126.69
81.52,127.94
81.52,129.2
81.52,130.45
81.52,131.71
81.52,132.96
81.52,134.22
81.52,135.47
81.52,136.72
81.52,137.98
81.52,139.23
81.52,140.49
81.52,141.74
81.52,143.0
81.52,144.25
81.52,145.51
81.52,146.76
81.52,148.01
81.52,149.27
81.52,150.52
81.52,151.78
81.52,153.03
81.52,154.29
81.52,155.54
81.52,156.79
81.52,158.05
81.52,159.3
81.52,160.56
81.52,161.81
81.52,163.07
81.52,164.32
81.52,165.57
81.52,166.83
81.52,168.08
81.52,169.34
81.52,170.59
81.52,171.85
81.52,173.1
81.52,174.36
81.52,175.61
81.52,176.86
81.52,178.12
81.52,179.37
81.52,180.63
81.52,181.88
81.52,183.14
81.52,184.39
81.52,185.64
81.52,186.9
81.52,188.15
81.52,189.41
81.52,190.66
81.52,191.92
81.52,193.17
81.52,194.43
81.52,195.68
81.52,196.93
81.52,198.19
81.52,199.44
81.52,200.7
81.52,201.95
81.52,203.21
81.52,204.46
81.52,205.71
81.52,206.97
81.52,208.22
81.52,209.48
81.52,210.73
81.52,211.99
81.52,213.24
81.52,214.49
81.52,215.75
81.52,217.0
81.52,218.26
81.52,219.51
81.52,220.77
81.52,222.02
81.52,223.28
81.52,224.53
81.52,225.78
81.52,227.04
81.52,228.29
81.52,229.55
81.52,230.8
81.52,232.06
81.52,233.31
81.52,234.56
81.52,235.82
81.52,237.07
81.52,238.33
81.52,239.58
81.52,240.84
81.52,242.09
81.52,243.34
81.52,244.6
81.52,245.85
81.52,247.11
81.52,248.36
81.52,249.62
81.52,250.87
81.52,252.13
81.52,253.38
81.52,254.63
81.52,255.89
81.52,257.14
81.52,258.4
81.52,259.65
81.52,260.91
81.52,262.16
81.52,263.41
81.52,264.67
81.52,265.92
81.52,267.18
81.52,268.43
81.52,269.69
81.52,270.94
81.52,272.2
81.52,273.45
81.52,274.7
81.52,275.96
81.52,277.21
81.52,278.47
81.52,279.72
81.52,280.98
81.52,282.23
81.52,283.48
81.52,284.74
81.52,285.99
81.52,287.25
81.52,288.5
81.52,289.76
81.52,291.01
81.52,292.26
81.52,293.52
81.52,294.77
81.52,296.03
81.52,297.28
81.52,298.54
81.52,299.79
81.52,301.05
81.52,302.3
81.52,303.55
81.52,304.81
81.52,306.06
81.52,307.32
81.52,308.57
81.52,309.83
81.52,311.08
81.52,312.33
81.52,313.59
81.52,314.84
81.52,316.1
81.52,317.35
81.52,318.61
81.52,319.86
81.52,321.11
81.52,322.37
81.52,323.62
81.52,324.88
81.52,326.13
81.52,327.39
81.52,328.64
81.52,329.9
81.52,331.15
81.52,332.4
81.52,333.66
81.52,334.91
81.52,336.17
81.52,337.42
81.52,338.68
81.52,339.93
81.52,341.18
81.52,342.44
81.52,343.69
81.52,344.95
81.52,346.2
81.52,347.46
81.52,348.71
81.52,349.97
81.52,351.22
81.52,352.47
81.52,353.73
81.52,354.98
81.52,356.24
81.52,357.49
81.52,358.75
81.52,360.0
82.46,0.0
82.46,1.25
82.46,2.51
82.46,3.76
82.46,5.02
82.46,6.27
82.46,7.53
82.46,8.78
82.46,10.03
82.46,11.29
82.46,12.54
82.46,13.8
82.46,15.05
82.46,16.31
82.46,17.56
82.46,18.82
82.46,20.07
82.46,21.32
82.46,22.58
82.46,23.83
82.46,25.09
82.46,26.34
82.46,27.6
82.46,28.85
82.46,30.1
82.46,31.36
82.46,32.61
82.46,33.87
82.46,35.12
82.46,36.38
82.46,37.63
82.46,38.89
82.46,40.14
82.46,41.39
82.46,42.65
82.46,43.9
82.46,45.16
82.46,46.41
82.46,47.67
82.46,48.92
82.46,50.17
82.46,51.43
82.46,52.68
82.46,53.94
82.46,55.19
82.46,56.45
82.46,57.7
82.46,58.95
82.46,60.21
82.46,61.46
82.46,62.72
82.46,63.97
82.46,65.23
82.46,66.48
82.46,67.74
82.46,68.99
82.46,70.24
82.46,71.5
82.46,72.75
82.46,74.01
82.46,75.26
82.46,76.52
82.46,77.77
82.46,79.02
82.46,80.28
82.46,81.53
82.46,82.79
82.46,84.04
82.46,85.3
82.46,86.55
82.46,87.8
82.46,89.06
82.46,90.31
82.46,91.57
82.46,92.82
82.46,94.08
82.46,95.33
82.46,96.59
82.46,97.84
82.46,99.09
82.46,100.35
82.46,101.6
82.46,102.86
82.46,104.11
82.46,105.37
